Timestamp,7501_TDB
1983-06-04 23:00:00,10.966
1983-06-05 23:00:00,16.756
1983-06-06 23:00:00,5.605
1983-06-07 23:00:00,8.637
1983-06-08 23:00:00,14.252
1983-06-09 23:00:00,10.132
1983-06-10 23:00:00,3.662
1983-06-11 23:00:00,14.006
1983-06-12 23:00:00,10.548
1983-06-13 23:00:00,9.525
1983-06-14 23:00:00,7.322
1983-06-15 23:00:00,10.114
1983-06-16 23:00:00,0.0
1983-06-17 23:00:00,0.0
1983-06-18 23:00:00,0.0
1983-06-19 23:00:00,21.033
1983-06-20 23:00:00,9.928
1983-06-21 23:00:00,0.678
1983-06-22 23:00:00,4.66
1983-06-23 23:00:00,0.0
1983-06-24 23:00:00,0.0
1983-06-25 23:00:00,16.771
1983-06-26 23:00:00,1.871
1983-06-27 23:00:00,4.284
1983-06-28 23:00:00,4.594
1983-06-29 23:00:00,22.827
1983-06-30 23:00:00,15.608
1983-07-01 23:00:00,0.0
1983-07-02 23:00:00,0.0
1983-07-03 23:00:00,0.0
1983-07-04 23:00:00,6.686
1983-07-05 23:00:00,6.699
1983-07-06 23:00:00,12.116
1983-07-07 23:00:00,11.147
1983-07-08 23:00:00,0.0
1983-07-09 23:00:00,0.0
1983-07-10 23:00:00,12.202
1983-07-11 23:00:00,0.0
1983-07-12 23:00:00,0.0
1983-07-13 23:00:00,3.128
1983-07-14 23:00:00,0.602
1983-07-15 23:00:00,0.0
1983-07-16 23:00:00,0.0
1983-07-17 23:00:00,0.0
1983-07-18 23:00:00,1.342
1983-07-19 23:00:00,0.0
1983-07-20 23:00:00,0.0
1983-07-21 23:00:00,0.0
1983-07-22 23:00:00,0.0
1983-07-23 23:00:00,0.0
1983-07-24 23:00:00,12.41
1983-07-25 23:00:00,23.811
1983-07-26 23:00:00,5.397
1983-07-27 23:00:00,12.811
1983-07-28 23:00:00,10.349
1983-07-29 23:00:00,18.606
1983-07-30 23:00:00,0.0
1983-07-31 23:00:00,6.399
1983-08-01 23:00:00,15.081
1983-08-02 23:00:00,10.405
1983-08-03 23:00:00,14.929
1983-08-04 23:00:00,9.499
1983-08-05 23:00:00,10.113
1983-08-06 23:00:00,0.0
1983-08-07 23:00:00,10.993
1983-08-08 23:00:00,1.767
1983-08-09 23:00:00,4.362
1983-08-10 23:00:00,5.551
1983-08-11 23:00:00,4.742
1983-08-12 23:00:00,6.505
1983-08-13 23:00:00,8.191
1983-08-14 23:00:00,0.0
1983-08-15 23:00:00,2.723
1983-08-16 23:00:00,9.331
1983-08-17 23:00:00,26.928
1983-08-18 23:00:00,63.236
1983-08-19 23:00:00,62.749
1983-08-20 23:00:00,68.075
1983-08-21 23:00:00,62.821
1983-08-22 23:00:00,67.734
1983-08-23 23:00:00,65.046
1983-08-24 23:00:00,58.571
1983-08-25 23:00:00,62.303
1983-08-26 23:00:00,61.428
1983-08-27 23:00:00,62.791
1983-08-28 23:00:00,68.419
1983-08-29 23:00:00,63.527
1983-08-30 23:00:00,62.393
1983-08-31 23:00:00,59.765
1983-09-01 23:00:00,69.037
1983-09-02 23:00:00,44.721
1983-09-03 23:00:00,54.022
1983-09-04 23:00:00,58.871
1983-09-05 23:00:00,58.152
1983-09-06 23:00:00,57.188
1983-09-07 23:00:00,14.266
1983-09-08 23:00:00,7.601
1983-09-09 23:00:00,15.369
1983-09-10 23:00:00,0.0
1983-09-11 23:00:00,13.213
1983-09-12 23:00:00,18.095
1983-09-13 23:00:00,17.256
1983-09-14 23:00:00,17.025
1983-09-15 23:00:00,14.15
1983-09-16 23:00:00,13.69
1983-09-17 23:00:00,4.547
1983-09-18 23:00:00,13.651
1983-09-19 23:00:00,15.988
1983-09-20 23:00:00,20.55
1983-09-21 23:00:00,8.483
1983-09-22 23:00:00,3.382
1983-09-23 23:00:00,6.4
1983-09-24 23:00:00,9.987
1983-09-25 23:00:00,1.137
1983-09-26 23:00:00,7.063
1983-09-27 23:00:00,14.184
1983-09-28 23:00:00,5.739
1983-09-29 23:00:00,5.262
1983-09-30 23:00:00,6.956
1983-10-01 23:00:00,1.462
1983-10-02 23:00:00,4.087
1983-10-03 23:00:00,7.71
1983-10-04 23:00:00,3.684
1983-10-05 23:00:00,7.692
1983-10-06 23:00:00,4.22
1983-10-07 23:00:00,5.906
1983-10-08 23:00:00,4.881
1983-10-09 23:00:00,8.12
1983-10-10 23:00:00,12.615
1983-10-11 23:00:00,12.333
1983-10-12 23:00:00,7.369
1983-10-13 23:00:00,8.017
1983-10-14 23:00:00,8.925
1983-10-15 23:00:00,0.0
1983-10-16 23:00:00,6.666
1983-10-17 23:00:00,6.72
1983-10-18 23:00:00,6.411
1983-10-19 23:00:00,5.999
1983-10-20 23:00:00,0.156
1983-10-21 23:00:00,4.464
1983-10-22 23:00:00,6.865
1983-10-23 23:00:00,0.0
1983-10-24 23:00:00,0.0
1983-10-25 23:00:00,9.967
